id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,target
126,0,7,0,0,0,0,1,1,0,1,0,0,0,0,0,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Class_1
127,0,0,0,1,1,0,0,0,25,1,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,Class_2
128,0,2,0,0,0,0,0,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,1,2,11,0,0,0,0,0,0,0,0,Class_3
129,4,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_3
130,0,0,0,0,1,0,0,0,0,5,0,0,0,3,4,0,0,0,0,0,0,6,0,7,0,0,0,0,3,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Class_2
131,0,0,0,0,0,2,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_4
132,0,0,0,1,7,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,4,0,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,4,2,0,1,0,0,0,0,0,3,Class_2
133,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,Class_1
134,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,6,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,Class_2
135,0,0,0,3,0,0,0,5,0,3,0,0,0,0,2,1,0,2,0,0,0,0,0,0,13,0,0,0,0,0,0,14,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Class_3
136,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,0,0,25,7,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Class_3
137,0,0,0,0,0,0,0,11,2,2,0,1,0,0,17,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,Class_3
138,0,0,0,3,0,0,0,0,1,1,0,0,0,2,0,0,0,3,1,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,Class_2
139,0,0,0,1,0,0,0,0,19,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,Class_2
140,0,0,0,0,0,0,0,0,2,7,1,0,0,0,6,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,1,0,2,0,0,0,0,1,0,1,Class_3
141,3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Class_2
142,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,Class_3
143,0,0,0,0,0,0,1,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,5,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,Class_2
144,0,0,0,1,10,0,0,0,1,0,0,1,0,0,21,9,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,Class_4
145,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,0,0,1,0,0,0,0,2,0,0,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,Class_2
146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,2,0,0,0,0,0,1,0,0,0,Class_3
147,0,0,0,0,0,0,0,0,2,3,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,Class_2
148,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,6,1,0,0,0,0,0,0,0,0,8,3,0,Class_4
149,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Class_3
150,0,0,0,0,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,Class_2
151,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,1,2,0,0,2,0,0,0,0,0,1,0,0,3,0,0,0,15,0,0,0,0,0,12,0,0,1,0,3,0,0,0,0,1,0,Class_3
152,0,0,0,0,0,0,0,5,0,3,2,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,Class_2
153,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11,1,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,Class_4
154,1,0,0,0,0,0,6,4,0,0,1,0,0,0,5,1,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,6,0,0,0,0,7,0,1,0,Class_2
155,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Class_2
156,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,1,0,0,2,2,0,9,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,Class_2
157,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_1
158,0,0,1,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Class_3
159,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,1,0,Class_3
160,0,0,0,2,0,0,1,17,1,0,0,0,1,0,1,1,0,0,0,28,0,0,0,0,0,4,0,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Class_2
161,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,28,1,0,0,0,0,1,0,0,5,1,0,0,0,0,3,0,0,0,1,0,0,0,24,0,0,0,0,0,2,0,Class_2
162,0,0,0,0,0,2,0,3,1,0,0,0,1,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,Class_4
163,0,0,0,0,0,0,0,9,16,6,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,7,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,Class_4
164,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,Class_2
165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,1,0,0,10,1,0,10,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,2,0,1,0,0,0,1,0,2,0,Class_2
166,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,15,0,11,0,0,0,0,4,0,0,0,0,18,0,0,0,0,0,0,Class_2
167,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Class_2
168,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,3,0,0,0,Class_3
169,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,1,0,1,3,Class_2
170,0,1,0,0,0,0,6,2,0,2,0,0,0,0,2,9,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,Class_4
171,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,Class_4
172,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Class_2
173,2,1,0,0,0,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,Class_2
174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,Class_2
175,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,Class_4
176,0,0,0,0,0,0,0,1,0,0,0,7,1,0,3,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,Class_2
177,0,0,0,0,0,0,1,5,0,1,0,0,0,0,1,0,0,2,3,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,2,Class_2
178,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,Class_3
179,1,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,Class_2
180,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,7,0,1,0,0,0,0,0,0,0,0,0,Class_2
181,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,2,0,Class_2
182,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,Class_2
183,0,0,0,0,0,0,0,0,1,0,0,9,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Class_2
184,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,6,0,5,1,0,0,0,0,0,0,0,11,Class_3
185,0,0,0,0,0,2,1,0,2,1,0,1,0,0,3,2,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,2,0,6,0,0,0,0,0,0,0,0,0,Class_4
186,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,1,6,3,0,0,0,0,0,Class_2
187,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,Class_1
188,0,0,0,0,11,0,0,2,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,Class_2
189,0,1,0,0,10,0,0,0,0,1,0,1,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,2,10,0,0,0,Class_2
190,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,5,0,2,3,0,0,3,1,0,3,23,0,0,24,0,0,0,0,0,0,1,1,Class_2
191,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,4,0,0,0,0,1,2,1,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Class_2
192,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,10,0,0,0,0,6,0,3,0,0,0,0,0,0,1,2,2,Class_2
193,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Class_1
194,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,Class_2
195,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,1,0,0,0,0,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,Class_3
196,0,0,0,1,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,3,1,3,0,0,0,0,0,0,0,0,4,Class_3
197,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,Class_2
198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,1,1,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,Class_2
199,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,Class_2
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,Class_2
201,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,4,0,0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Class_4
202,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0,0,6,0,1,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,2,1,Class_2
203,0,0,1,2,0,0,0,1,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,Class_2
204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,6,0,0,0,0,1,0,0,0,0,0,0,Class_1
205,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,3,0,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,8,2,Class_4
206,0,0,0,0,0,0,0,1,0,3,0,0,0,0,6,0,0,0,0,6,0,1,0,0,0,0,0,0,1,0,0,7,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Class_2
207,0,0,0,0,0,0,0,8,0,1,0,0,0,0,4,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Class_3
208,0,0,0,1,0,0,11,0,0,0,0,0,0,0,2,0,0,6,2,15,0,0,1,0,2,1,0,9,3,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,3,0,Class_2
209,0,0,0,0,0,0,0,3,0,1,0,0,2,0,7,0,1,1,2,1,1,1,0,0,2,0,0,0,0,2,0,2,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,Class_2
210,0,19,0,0,0,0,10,0,0,0,0,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,Class_3
211,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,2,12,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,1,0,0,1,0,0,8,0,Class_3
212,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,13,0,0,0,Class_1
213,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,7,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,Class_2
214,0,0,0,6,16,0,0,0,20,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,3,0,0,4,0,Class_2
215,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,Class_2
216,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,12,0,2,0,2,0,1,0,0,0,6,9,0,1,0,0,0,0,3,0,0,3,0,0,0,1,Class_3
217,0,0,0,1,0,0,0,0,0,11,1,0,0,0,5,1,0,0,1,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,Class_2
218,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,Class_2
219,0,1,0,0,0,0,1,0,0,9,0,0,0,0,3,2,0,6,0,1,0,3,0,0,4,0,0,0,0,0,0,0,0,1,1,2,0,0,2,0,11,0,0,1,0,0,0,0,0,0,Class_2
220,0,0,0,0,16,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,Class_2
221,0,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Class_3
222,0,0,0,8,0,0,0,5,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_1
223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_1
224,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,7,0,0,0,0,26,1,0,0,1,0,0,1,0,17,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,Class_2
225,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,8,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Class_2
226,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,6,0,0,1,0,0,2,0,5,0,0,0,0,2,0,0,0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Class_1
227,0,0,0,0,0,0,1,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,12,0,0,0,2,0,3,0,3,0,0,0,0,0,0,0,Class_2
228,2,0,0,0,0,0,0,6,0,0,6,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,Class_3
229,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,5,0,7,0,1,0,0,0,1,4,0,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,8,0,0,0,0,0,0,1,Class_3
230,0,0,0,4,3,0,0,3,0,0,0,1,0,0,6,3,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,Class_2
231,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Class_2
232,0,0,0,7,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_3
233,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,4,4,28,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,37,0,0,1,0,0,0,0,0,0,0,0,Class_2
234,0,0,0,0,0,0,0,1,0,7,1,0,0,0,0,0,1,0,0,0,6,0,0,0,5,0,0,0,0,0,0,8,0,6,0,0,0,0,10,0,3,0,4,0,5,0,0,3,0,1,Class_2
235,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4,0,0,4,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Class_3
236,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Class_3
237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,15,0,0,18,0,0,0,0,0,0,0,0,1,0,0,Class_4
238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Class_4
239,0,0,0,0,0,0,0,8,0,4,0,0,1,0,6,0,0,9,0,0,0,0,2,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,Class_3
240,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,1,0,Class_1
241,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Class_2
242,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Class_2
243,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,Class_1
244,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,7,0,0,0,0,1,0,0,0,0,0,15,0,0,0,0,0,1,0,Class_3
245,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,4,0,0,0,0,3,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Class_2
246,3,2,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,Class_2
247,0,0,0,0,0,0,1,0,0,6,1,0,3,0,15,0,0,0,0,0,0,0,0,2,16,0,1,0,4,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,Class_2
248,0,0,0,3,0,0,0,13,0,0,0,0,0,0,6,1,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,2,5,0,0,3,0,0,0,1,0,0,1,1,Class_2
249,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,11,0,0,0,0,6,0,0,0,0,0,0,0,1,0,2,5,Class_2
250,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,1,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,0,0,1,Class_1
251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,Class_1
252,0,2,0,0,0,0,0,0,19,0,1,0,0,2,1,0,2,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,3,Class_2
253,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Class_4
